delta,theta,alpha,beta,gamma
0.01680294643018636,0.00436433959195908,0.0009056926906086474,0.0020529474057113606,0.001997229903908233
0.0100649273981354,0.000973816113002413,0.0010318408913352639,0.0016475805333516314,0.0005226665391853745
0.010464522559667438,0.0013397595702037773,0.0008235349792288225,0.0011956091691944341,0.0004340117070189532
0.005908777520088571,0.001275211826929404,0.0007753604926552014,0.0008824843585546771,0.00029187115968264766
0.0069474743165986366,0.0020839341016898865,0.0009904053573667007,0.0009691370147322355,0.00032415337200405596
0.005213035227098065,0.0009644423402648159,0.0007767190536085699,0.0007255649325863369,0.0002623572173299846
0.00263710423698581,0.0010232654957886952,0.0007537822134933466,0.0011188789865470246,0.00018823337579044566
0.0023257940687625963,0.0011531848441222968,0.001559750551564816,0.0006014609982909759,0.00019268717287219514
0.0023256217022037447,0.0010697407514355523,0.001226144334646508,0.0009927599062820077,0.0001595206850342874
0.004626352962995589,0.0006963791287212273,0.0019313364736038311,0.000792468318406676,0.0001842692466338042
0.0062633880440262565,0.0008469210596248604,0.0014501241923908436,0.000956725822056301,0.0001545696682610579
0.003063148688775794,0.0011192326907374026,0.0011487714396983307,0.0009829799505192173,0.00019353098270733892
0.0013349726763093618,0.002046173805693567,0.0020848853191713754,0.0009120829413277947,0.00013301441106040843
0.0019675963546650537,0.0016762313338505516,0.0015007591191903223,0.0008834140728716696,0.00020746457287864915
0.0022087749416383673,0.001695997927216588,0.0016287069260883507,0.0010200820059358933,0.000274336439015847
0.002674352015478249,0.0023974484383489144,0.0018637940654567982,0.001035843889215471,0.0002285791821705213
0.0043139763695412975,0.0013563623037010854,0.001979525923320483,0.0015121888196317035,0.0001672907410820712
0.002171641046633295,0.0009364041990171464,0.0009806440356178005,0.0009842911359534635,0.00021530939846493534
0.0010935957625850387,0.0010101414017691555,0.0010520587869762403,0.000824610874657335,0.0001579151635644525
0.003390775126538903,0.0011679534388733238,0.001317904094442675,0.0007904389519901335,0.00013822062283510783
0.006392655007491312,0.002031984783022599,0.0034863769866376984,0.0011187977719295458,0.00015913752559634515
0.00706759060111233,0.001371635424293223,0.0011183350185423149,0.001155588002840834,0.00021421906589769353
0.0027735397980066176,0.001201028249820285,0.0012821362344218323,0.0010458102196883904,0.00012891835699672258
0.0033251289990490866,0.0009128245633203476,0.0015868121429591098,0.003968259333487402,0.010692336843522518
0.0037685792119543124,0.0018044416202668602,0.0021103459082689497,0.005457439676348215,0.018138122836547983
0.003951931179356086,0.002195197719010521,0.0014618560126173153,0.0009029401501716542,0.0006438246758728956
0.0029910610385963073,0.0024685547881895392,0.002651906400074729,0.0018885468527551877,0.0002845505697874914
0.0063716988689329,0.00748442753632364,0.006590026406920669,0.0023527137975608986,0.0005511412199007444
0.006282298042245932,0.008377866302009054,0.006423639825996235,0.0030407525047429795,0.0007418404311338051
0.008293118679720242,0.0025749902031916953,0.0009061817263540276,0.0029059088398473475,0.000971018937244633
0.01948347856980412,0.005482557114412509,0.0014675348826930245,0.002032669452082154,0.002141992438375573
0.01243358119564793,0.002332800786044393,0.0014216233362446475,0.0010495875754050984,0.0005259810317383077
0.01786806884744797,0.004476413285794113,0.001259640182552274,0.0019384125099133208,0.0007046071424901119
0.023641604400536136,0.006587649301504439,0.0020625438650136753,0.001853547499677875,0.0011641510841832784
0.004185972825651766,0.0006382843378038782,0.0008524497706483791,0.0009210508095321019,0.0001936981991821686
0.0035583085627790578,0.0007216968350513421,0.0006543331036678426,0.0007539184584952404,0.00022737240281096857
0.0016510487496651826,0.0007301621505583652,0.0005777959138434308,0.0005644209067136163,0.00013792258634825818
0.0016172412250138395,0.0006170775229497001,0.0006099928049504139,0.0007030027169359728,0.00020368256203054692
0.002760312001523073,0.0005537718338668974,0.0003906562999049155,0.00038063076357682294,0.0001777373352143941
0.0017917043163830863,0.0007725099431312942,0.0004107611422172672,0.0005147015426657109,0.0001792879845119704
0.0013394185147776294,0.0006717084349920719,0.0003791888660795859,0.0005461284838216974,0.00016538713517771035
0.001223980469226108,0.0009364511417886661,0.00037998260134781563,0.0005017511084594149,0.0001917796375173957
0.0018941324828327891,0.0006662590727723329,0.0005222542372783401,0.0006220785430938737,0.00017110806037225914
0.002174235361200109,0.0005552973872421518,0.00034526362181301964,0.0005896491161583511,0.0003111709218393975
0.0027045456420270774,0.0006648141694663499,0.00039053009924724675,0.0005291859405344574,0.00027310838839545424
0.0027400460176497613,0.0006428844580879755,0.0005107224395635764,0.0005703546956160512,0.00019033937305649572
0.0019157440696774759,0.0004048633108411887,0.00040594608527718025,0.0004657536484659428,0.00012024211116780938
0.001219430302773533,0.0009783960655469091,0.0005650899697237523,0.0005856298542696737,0.0001188263780338327
0.0023530451036916115,0.0006490606492813349,0.0006573521060985295,0.0006008666226997583,0.0001269361623470115
0.01033526698441986,0.0030683820751650913,0.0024091040597252027,0.003427976576676095,0.004277337433074122
0.016718710946883136,0.006847975493257512,0.005949263427853418,0.009111968115211195,0.017416061333378363
0.008068737522364283,0.0018702081591134875,0.001817327599450649,0.001012938300337295,0.0017497644671516893
0.0067920508969028445,0.0017551686782438397,0.0015927420739465193,0.000895971737897379,0.00018181516837440556
